feed_MeOH,feed_EtAC,feed_Water,feed_flow,feed_pressure,feed_temperature,reflux_ratio,reboiler_duty,condenser_duty,feed_stage_location,column_pressure,feed_flow_rate,N_TPC,N_FPC,N_TEDC,N_FEDC,N_EEDC,F_EDC,RR_EDC,N_TPDC,N_FPDC,RR_PDC,N_TSRC,N_FSRC,RR_SRC,purity_MeOH,purity_EtAC,recovery_MeOH,recovery_EtAC,energy_consumption,throughput,operating_cost,TAC,GGE_CO2,PRI,variable_constraints_valid,simulation_converged,feasibility_class,synthetic
0.09805255531426663,0.12272424770791732,0.7792231969778161,111.09875470366282,1.5615549409019156,44.70865379513421,2.5709420346864436,1074.6484327605822,1888.4268707043223,22,0.6865436022656729,98.57600618196045,6,5,37,10,8,30.760606990495205,2.3065104116844917,25,22,3.9228960449871395,20,17,0.9828317478809273,0.8435877054005534,0.8405604680327048,0.6754159198711984,0.6645964505335716,3297.349917611551,45.24900236638929,173.09996339048277,1516355.679300629,0.5935229851700792,1.964534135132953,True,True,A,True
0.05407851396196799,0.04118910832168405,0.904732377716348,93.141819517989,1.5512149771292685,41.63944006701526,3.173887618719198,2683.787634294883,2693.287794154011,7,1.808719020439438,112.83851606367968,12,4,48,15,11,42.682206305528084,2.0271524214179513,11,5,0.5251489677303678,26,21,0.2139253548752898,0.8777534131741638,0.8791161536139526,0.7630432418469224,0.75407480690318,5816.301292699945,69.48266704582828,282.14798734171313,2471616.369113407,1.0469342326859903,1.5020183375963982,True,True,A,True
0.08084927680760136,0.14619174979764815,0.7729589733947505,67.29944451915938,1.176672043762387,64.56155400350514,0.2851604926484105,2964.237616014128,2612.6796636513072,16,0.9686709577455235,124.11765711231132,7,6,24,23,12,48.12931314054376,3.982311443076185,21,20,1.934672908532521,24,17,2.1309487781778373,0.7633236526632958,0.7537926033251702,0.4701219992816503,0.45044959449834604,5735.779333214734,17.00015301796448,232.18827347343097,2033969.2756272552,1.032440279978652,5.348507508497764,True,True,A,True
0.1280267939003121,0.07113436535713905,0.8008388407425489,51.072764497567626,1.0508691903226897,51.50529817803567,1.149757564698116,914.3112904172543,2558.0215844856425,33,1.934326627268276,157.46976232343988,12,9,55,34,6,25.171052596445797,1.6310335917834875,18,4,4.556448019488992,8,7,1.4345144558616838,0.7855574325129138,0.7781730998117484,0.5094834855805577,0.4883437882396229,3769.4882975388687,36.27535559940084,177.9092432826231,1558484.9711557783,0.6785078935569964,3.566792447338656,True,True,A,True
0.05447629913503573,0.20634872767352183,0.7391749731914424,140.7103622156215,0.8535789067691347,33.97113709662237,1.8939441158242643,1919.612381444918,1883.401967139949,26,0.8018768029365169,74.11344356779989,8,7,50,44,20,34.211707256042345,2.7137926958702843,30,24,0.44284004215653927,23,10,1.6416059340219522,0.8628129771961469,0.8607951250179656,0.717711942697131,0.7083023407870354,4060.825761966068,39.244543559833154,178.59238413008916,1564469.2849795811,0.7309486371538922,1.7255662700162717,True,True,A,True
0.1763634479722142,0.03563786637048111,0.7879986856573047,98.25725085872939,1.722353107351255,71.12093101287014,3.1277906008402887,3219.611956001185,1885.2346394498475,6,1.4174179094196582,109.83437419440793,11,9,39,28,5,22.934862801569327,3.6776169229515365,26,20,1.1472888363781084,8,7,0.6152288785049645,0.8994457248409298,0.9010029654788806,0.8054004263441288,0.7980942427060658,5523.824875711872,75.11163048878628,269.7078344120418,2362640.6294494863,0.994288477628137,1.3626527344901298,True,True,A,True
0.26834038764180107,0.025205598090570158,0.7064540142676288,94.82073282568714,1.1690420869049434,55.9086314934642,0.2424238464994907,1261.8685304625228,2198.19035738701,20,2.956334274102085,126.85007935212617,9,8,37,36,24,45.649754238382386,2.910714192201571,17,16,4.713830507355246,17,16,0.3866070099917297,0.7503668957457332,0.7389214403937246,0.43127509548338916,0.41008009205349155,3686.8287971097607,9.450359486712127,161.04537434363124,1410757.4792502096,0.663629183479757,8.032113981042494,True,True,A,True
0.05162028379260673,0.05795220542900849,0.8904275107783848,105.31038024112752,1.5849228913788282,78.18890700233416,5.910552872303422,1293.5075610125064,2281.1344430823738,35,1.431582867151317,57.34176848099094,10,4,21,20,20,27.036488381760766,3.9436066610302123,32,15,5.869710176535658,13,11,2.391362344151919,0.8831624461111924,0.8847690849423626,0.7810709117015868,0.7737732754249731,4202.570577737277,36.41879998938756,336.0985886225236,2944223.636333307,0.7564627039927099,1.459602182787296,True,True,A,True
0.15605698429601028,0.12189000490291341,0.7220530108010763,130.20597869857244,1.9096420006638664,69.3549854370459,0.41443021776681055,1555.377258050876,431.48587524739844,15,2.220733508801962,139.85614748363776,4,3,47,4,4,38.27441608144294,3.223399209215865,19,3,1.4837573876036618,10,9,2.5814696486432283,0.746949737731824,0.7354368164929442,0.4180683858514622,0.3953493197562078,2213.7724436922663,8.85673076122334,113.30483442712999,992550.3495816587,0.398479039864608,8.823988831019777,True,True,A,True
0.1560672294555038,0.14276273806018488,0.7011700324843113,117.72873993643972,0.8355287469543359,44.08133345320327,5.3946823120254415,2481.999707453162,941.6775810736127,16,1.4352754161828343,159.46825396016834,11,10,30,29,19,22.862303048652535,1.1718176979447614,24,23,1.206802723442999,22,3,1.0586844687096981,0.8617865340272489,0.8591849011782218,0.6818658778038071,0.6663057192339199,4087.007939343598,82.8171811614454,328.42532760546885,2877005.869823907,0.7356614290818477,1.7564402564326134,True,True,A,True
0.08946243003540329,0.02395139157778918,0.8865861783868075,149.87433700667648,1.155634468413398,44.47651706787693,0.9935634125718324,2182.102981831404,2993.4661006098763,31,2.028510816992092,94.93167300905117,10,6,52,14,14,11.046511099087766,1.5249760064766207,12,3,1.2916763223638115,19,2,1.3871757536754823,0.8138958268424936,0.809910430544599,0.6144622575471183,0.6016109994653556,5411.93300657471,33.932101510409915,218.08641475638456,1910436.9932659287,0.9741479411834478,2.4543666004735085,True,True,A,True
0.051201800369183335,0.0838177307433495,0.8649804688874672,92.0381771505277,1.9510511274134912,65.11778729449493,3.3369684942807174,1282.0767128466582,2721.891356687087,15,1.380822553240025,167.26907401921278,6,4,39,38,23,31.583515737369474,2.648412915137031,10,9,1.5240951635973115,14,9,0.5085526140460963,0.8508893209846909,0.8495782088527807,0.6675379583668485,0.6508501341441424,4486.43928259778,83.96140736945877,254.51943705483612,2229590.268600364,0.8075590708676005,1.8117446598877716,True,True,A,True
0.026337191683345813,0.04634107334104431,0.9273217349756099,106.14893944143846,1.750369310169649,67.02944656254282,2.742640299788319,1876.3976566188496,2985.694722124567,22,2.5551322634829186,166.35755569069246,10,4,48,26,7,30.29768301819075,0.497387213526725,21,20,5.7365616263080845,24,13,1.3272688539599133,0.8471851681698546,0.846400628525121,0.665088512319963,0.6483949997564042,5331.445679498822,82.69836222397896,265.8003667752467,2328411.212951161,0.959660222309788,1.8277788191989857,True,True,A,True
0.2745914893622814,0.01608939526899622,0.7093191153687224,60.30026841301588,0.8492949119658164,34.76399669029631,0.5800765167266181,1810.8653114764631,1693.4370633942035,29,0.7223051581797265,55.624051554891736,6,5,33,32,3,36.418537652446105,0.9073801119467667,35,10,2.4253420853507754,12,11,0.05489908764066157,0.7887417836287929,0.7804041386419633,0.5370749157845002,0.5216440796439835,3626.2891831562656,12.707770304132465,142.50857812548065,1248375.1443792104,0.6527320529681279,3.5912033663623317,True,True,A,True
0.23074841103297816,0.04011329250736051,0.7291382964596613,50.12330625119081,1.40980082697545,49.37012039043249,2.131946133861699,1737.1137624539938,2407.5690713217778,18,1.2248365041966,85.14866173548218,11,7,28,27,15,35.74662609464659,0.9901862143073401,29,11,5.589269243775988,18,3,1.4092703354567204,0.880042315757009,0.8792703265308373,0.758098834276949,0.7500354620861807,4447.54619285859,50.8193941795307,199.67725377236044,1749172.7430458774,0.8005583147145463,1.5459979443582597,True,True,A,True
0.025044635222184156,0.08995027396265363,0.8850050908151622,54.73740200054819,0.9658464459662369,75.12939161184097,0.2537067345625158,983.7981219151907,384.4654848344403,8,2.088358287907911,73.82944722347202,4,2,40,14,14,43.224589989040055,0.1184914323563083,17,16,3.7528026099191467,17,5,2.330165294999088,0.7328565195519812,0.7223671083148998,0.41981613564301046,0.40047667349777744,1523.253310715812,2.438357234381334,72.0930632167333,631535.2337785837,0.27418559592884617,12.044290313879143,True,True,A,True
0.025909825338083566,0.05166237379636423,0.9224278008655522,141.8793680902681,1.3453489163583894,56.20546725999929,5.910967294982333,1520.7618437815179,2495.530233714305,7,2.5181124533795782,124.10274864076995,6,4,27,26,14,19.293603546360274,0.4046227330134191,32,2,2.1442240669023676,16,2,0.5381888848662364,0.8635001123098894,0.863956168266106,0.7249019641064429,0.7137234671899266,4735.695268825134,69.69472577075483,371.47269338082606,3254100.794016036,0.8524251483885241,1.635085274253862,True,True,A,True
0.07829705419263353,0.033155282386140655,0.8885476634212258,123.85803864573826,1.1805838053559745,73.40116742706172,3.644217178564996,790.6816594145423,688.0403859299422,25,1.0150654474609873,111.02097822148606,10,3,55,16,2,5.746091085390061,3.9730298695289754,25,18,0.8487688555592275,20,19,2.647121885376692,0.7866859254859853,0.7805496286820244,0.5438363077440594,0.5277124364837374,1931.0456646536577,27.634379135109533,161.74343704099064,1416872.508479078,0.3475882196376584,3.3454737442885847,True,True,A,True
0.10052539125733406,0.060062501333708385,0.8394121074089576,77.31871915008763,0.8606236356464062,55.67405653345186,1.9095801205760252,2457.225244647091,2557.861977475023,9,2.0297130592457457,72.37927555615931,4,3,51,43,9,32.484655995593826,2.258809276349485,23,13,4.097962505238785,19,18,1.7224664961921912,0.8726820400366105,0.8727768430573375,0.7510204583991251,0.7427211403457625,5315.892810492484,42.34434414053271,222.38354844077253,1948079.8843411673,0.9568607058886472,1.5747185925945486,True,True,A,True
0.09635406815432139,0.0064561501776425195,0.8971897816680361,91.92723879008051,1.417499662262637,20.748192676472794,4.816965626600195,2012.713207842581,1401.495861973526,34,2.7351754120209533,95.3010136056779,4,3,44,26,6,48.269733329346465,0.7959228711051405,27,7,5.167998877290511,28,22,0.6758348521937393,0.8409739486741215,0.8392947696860693,0.680467695858023,0.6698166190532905,4019.7079265154002,44.54809283153097,280.5308200686975,2457449.98380179,0.7235474267727721,1.932568212424845,True,True,A,True
0.12945094281522124,0.04840082625932357,0.8221482309254552,137.83657338108014,1.2548632340447663,51.02116921096575,4.501955181014463,2666.521527623666,2413.9923510704293,34,0.8510762323314605,166.5562607229256,9,8,51,44,25,9.493811472232828,0.8971497316175738,21,20,0.236526558033484,12,11,1.1625768070492581,0.8680308320294833,0.8675256552400579,0.7049220966781408,0.6895398115071683,5648.722521695338,93.88227531893475,340.6823556993831,2984377.4359265957,1.016770053905161,1.6295481532537568,True,True,A,True
0.09696309801141763,0.016015643228968243,0.8870212587596141,89.46298881500823,1.1829589863195993,56.5244677338948,3.5697383677386942,1668.3339306368712,1924.791840842813,22,1.7223366159038314,67.54390530508839,12,5,33,21,13,10.899891186179893,0.735198852162764,18,17,2.102918749832526,8,7,0.768610398807892,0.8904260067729153,0.8925687679303754,0.7981764570959196,0.7914490056657835,4028.719130376871,44.823988188003966,221.60630595999118,1941271.2402095227,0.7251694434678368,1.4012914303356683,True,True,A,True
0.2053683832979268,0.06891124537481944,0.7257203713272538,138.103605191787,1.1337360282457856,32.12528609872868,1.2774435822523056,2018.2381342361882,1564.7249313662817,18,0.7084154807746234,107.4087876456793,6,2,54,15,15,27.297795048287828,0.5316990887155029,16,9,1.8391663024898022,14,13,2.636296851930627,0.8340479847788124,0.8295513324626371,0.6436799252937264,0.6311851904997106,3808.654559948833,44.285416331437,168.314417038817,1474434.293260037,0.68555782079079,2.163063874378062,True,True,A,True
0.05979270447576493,0.005780413596961104,0.934426881927274,148.23666831045324,1.9435989593215777,24.30932843017306,0.9992025083812701,1343.8462320757021,1792.825285974046,17,2.6299126987251418,126.34586507082327,4,3,39,28,6,16.39649634800888,0.7252168974308063,12,11,3.5469443743611877,19,18,0.923296945584576,0.7903552442648352,0.7851180986474621,0.5493846343652112,0.5321686334214829,3419.7233803161007,34.23079402311237,156.26881284254648,1368914.8005007072,0.6155502084568981,3.115951295280203,True,True,A,True
0.086304761834338,0.11716955252271,0.796525685642952,126.00149717440348,1.7268235852094818,32.4088116508419,5.660925369080974,774.0315460754277,2719.529622543802,26,1.2348955467631466,158.506995049514,4,3,26,25,13,25.24366849748568,1.0565099947905177,32,22,5.122874431473003,20,19,1.051000329922855,0.8332111640127264,0.8295821961842315,0.6229197619275096,0.6054748377376339,4173.071392012839,66.6187093127004,345.91462765435074,3030212.1382521125,0.7511528505623111,2.1263531532529854,True,True,A,True
0.04651049936842889,0.11546839811673937,0.8380211025148318,74.47965015501454,0.993504875422309,76.40114064845088,5.350335205912364,2809.812011315846,1697.6861074768683,12,1.871389598837995,115.11952190079249,8,7,35,20,5,10.654873379084119,3.813773891798165,12,11,5.723912596940615,11,5,1.685528828517804,0.8955850345368435,0.8974937158529868,0.7982943477794519,0.7903108658803676,5146.62254080479,77.86955159742062,352.0421034814923,3083888.8264978724,0.9263920573448623,1.37660741973616,True,True,A,True
0.0684840018924491,0.17750951223615072,0.7540064858714002,53.00545787611788,0.9427439728882536,75.01090445775174,2.064891350597524,2285.200556935234,1555.538156371037,35,1.8765266192305634,66.21345224614781,7,6,55,10,10,38.37265847291819,1.9281612583544148,31,6,5.53192856381405,22,9,0.1978147346059546,0.8511379682591814,0.8483818913334185,0.6911157464656899,0.6808196046812129,4145.228128330036,32.12629762784605,182.95522900195056,1602687.806057087,0.7461410630994065,1.868485138470492,True,True,A,True
0.1656937515307675,0.0452812924984691,0.7890249559707634,112.27087449882082,1.7010063016938317,67.61812303174264,1.429336744267147,3263.7282798888587,1482.571927885006,12,0.6055410542081808,179.07158977756492,9,4,30,29,3,25.621791869143127,0.6032172230099627,21,6,3.8304685968782404,18,11,2.7694647279572355,0.8232407102831211,0.8187150965245847,0.5879883055639012,0.5676652832679009,5039.391723477246,67.90517063462076,231.3616254086559,2026727.8385798256,0.9070905102259044,2.3298790247021604,True,True,A,True
0.15670240948986033,0.06031690191204145,0.7829806885980982,96.10994301549076,1.5919415613551346,55.98172140295942,2.9421470420021896,3345.189393335755,1225.3268354383808,21,2.227425746111588,158.44105858310724,5,4,21,20,15,45.16194603592968,3.0235126137991832,17,16,3.2353414884237384,23,17,0.9423168293568881,0.8423262936109637,0.8392477421893356,0.6435287214801765,0.6267762573142567,5040.022210534724,72.02446670003715,259.2921880983033,2271399.567741137,0.9072039978962504,1.9818381002448593,True,True,A,True
0.024155475863241377,0.029485268223600675,0.946359255913158,123.85107126866286,1.2837682449428982,53.70913580377996,4.374738703124968,1977.6958704291983,2749.133082655673,13,2.1529723155439804,87.93074066200758,7,6,34,25,14,10.661315824052835,0.45772234833012604,18,17,3.9675546562240087,23,17,0.10831101376094045,0.8971241405054468,0.900586013923936,0.8199484257807351,0.8139467066400929,5266.254059939764,61.54396019790693,301.9932708664913,2645461.052790464,0.9479257307891577,1.3334861633506119,True,True,A,True
0.0495813193901829,0.16551650151515435,0.7849021790946628,127.81514225440124,1.832756481675356,34.80082263356884,4.073525121318321,801.0246907206508,1042.911819124626,28,1.28044983983815,134.4631166288989,5,4,52,38,7,29.393556572782362,2.835425294849386,29,28,3.699356849034326,23,7,1.8951605628961121,0.8085317783470586,0.8027750293788728,0.5745953189115788,0.5575432364895565,2362.94000846138,42.98939960833483,199.28671402343022,1745751.6148452486,0.42532920152304843,2.7048120025087683,True,True,A,True
